,Permit_Issuance_Date,License_Issuance_Date,Face_Value_Amount,Subtypes_Statements_Only,Application_Acceptance_Date,ApplID
4429,,2015-12-07,8.3,,2002-05-09,L031320
4430,,2015-12-04,0.7,,2013-09-30,D032200
4431,,2015-12-04,0.5,,2015-03-20,D032364
4432,,,0.0,,,E000054
4433,,,0.0,Riparian,2015-12-10,S025290
4434,,,0.0,Riparian,2015-12-11,S025294
4435,,2005-12-21,1.1,,2003-04-24,L031415
4436,1980-01-14,,10859.7,,1977-04-15,A025331
4437,,,0.0,Riparian,2015-12-10,S025291
4438,,,0.0,"Riparian 


              Other - A001853",2015-12-15,S025297
4439,,,0.0,Riparian,2015-12-10,S025289
4440,,2015-12-03,0.0,,2015-03-24,L031415B
4441,,,0.0,Riparian,2015-12-11,S025293
4442,,2015-12-03,0.0,,2015-03-24,L031415A
4443,1947-04-30,1951-06-26,0.8,,1946-11-18,A011628
4444,,,0.0,,,UN001270
4445,,,0.0,,,WW0089
4446,,2015-11-30,8.0,,2013-06-13,L032127
4447,,,0.0,Riparian,2015-12-04,S025287
4448,,,0.0,"Pre 1914 

              Other - Deeded",2015-12-04,S025285
4449,,,0.0,Riparian,2015-12-04,S025286
4450,,,0.0,Riparian,2015-12-04,S025288
4451,,2015-11-30,8.0,,2013-06-13,L032126
4452,,,0.0,,,UN000880
4453,,,0.0,,,UN000906
4454,,,0.0,,,UN000915
4455,,,0.0,,,UN000916
4456,,,0.0,,,UN000917
4457,,,0.0,,,UN000918
4458,,,0.0,,,UN000919
4459,,,0.0,,,31-18.03
4460,,,0.0,,,40-12-02
4461,,,0.0,,,UN000836
4462,,,9.182,,,L032543
4463,,,0.0,Riparian,2015-12-02,S025282
4464,,,0.0,Riparian,2015-11-19,S025268
4465,,,0.0,"Other - Pending App Appl 

              Incomplete Statement",2014-01-23,S024256
4466,,2015-11-24,5.0,,2013-07-03,D032143
4467,,2015-11-24,3.0,,2013-07-05,L032144
4468,,,0.0,,,UN000702
4469,,,0.0,,,UN000838
4470,,,0.0,"Other - Pending App UN000358 

              Incomplete Statement",2013-08-20,S023009
4471,,2015-11-23,5.0,,2013-05-03,L032047
4472,,,0.0,Riparian,2015-12-03,S025284
4473,,2015-11-20,9.63,,2013-07-24,D032167
4474,,,16.0,,,UN000103
4475,,2015-11-20,10.0,,2013-07-05,D032145
4476,,,0.0,,,UN001002
4477,,,0.0,Riparian,2015-11-23,S025272
4478,,,0.0,Riparian,2015-11-24,S025276
4479,,,0.0,Riparian,2015-11-24,S025275
4480,,,0.0,Riparian,2015-11-23,S025273
4481,,,0.0,Riparian,2015-11-24,S025274
4482,,,0.0,,2014-07-31,WW0077
4483,,,0.0,Riparian,2015-11-23,S025271
4484,,,0.0,Other - land owner permission,2015-11-19,S025266
4485,,,0.0,"Pre 1914 

              Other - Permit16338",2015-11-19,S025267
4486,,,0.0,Riparian,2015-11-17,S025265
4487,,,0.0,Pre 1914,2015-12-02,S025283
4488,,,0.0,Riparian,2015-11-13,S025264
4489,,,0.0,"Riparian 


              Other - Application ID: A000186",2015-11-20,S025269
4490,,,24.0,,2017-05-10,A032535
4491,,,1500.0,,2015-11-06,A032263C
4492,,,25000.0,,2015-03-25,A032263
4493,,,9800.0,,2015-11-06,A032263D
4494,,,8700.0,,2015-11-06,A032263E
4495,,,0.0,"Riparian 


              Other - SDUR registration is pending. Registration Number D032432",2015-11-25,S025277
4496,,,0.0,Riparian,2015-11-10,S025262
4497,,,0.0,Other - SDUR to be submitted,2015-11-10,S025260
4498,,,0.0,Riparian,2015-11-10,S025261
4499,,2015-11-04,0.44,,2013-10-11,D032205
4500,,,2.2,,2013-03-20,D032014
4501,,,0.0,"Other - Pending App Appl 

              Incomplete Statement",2014-01-21,S024217
4502,,,0.0,Riparian,2015-11-06,S025258
4503,,,0.0,Riparian,2015-11-06,S025259
4504,1941-06-09,1954-11-26,36.5,,1941-03-29,A010173
4505,,,0.0,Riparian,2014-09-19,S024649
4506,,,0.0,"Riparian 




              Incomplete Statement",2015-11-23,S025270
4507,,2015-11-02,0.6,,2015-04-20,H032397
4508,1980-08-26,1986-03-06,11.0,,1979-05-02,A025984
4509,,,0.0,Riparian,2015-11-05,S025254
4510,1947-06-11,1956-05-21,1.2,,1946-12-10,A011652
4511,2015-07-31,,4.0,,,T032453
4512,,1994-08-30,5.0,,1994-06-10,D030371
4513,,,0.0,Riparian,2015-11-02,S025252
4514,,,0.0,Riparian,2015-11-02,S025253
4515,,,0.0,Riparian,2015-11-05,S025255
4516,,,0.0,Riparian,2015-11-06,S025256
4517,,,0.0,Riparian,2015-10-28,S025245
4518,,,0.0,Riparian,2015-10-28,S025244
4519,,,0.0,Riparian,2015-10-28,S025249
4520,,,0.0,Other - SDUR to be filed,2015-10-28,S025246
4521,,,0.0,"Riparian 


              Other - easement right, document #204060116",2015-10-30,S025251
4522,,,0.0,Riparian,2015-10-28,S025248
4523,,,0.0,"Riparian 


              Other - SDUR #D032371",2015-10-28,S025247
4524,,,0.0,,,D032330
4525,,,0.0,,,D032328
4526,,,0.0,Riparian,2015-10-26,S025242
4527,,,0.0,Riparian,2015-11-12,S025263
4528,,,0.0,Riparian,2015-10-28,S025243
4529,,,0.0,,,UN001009
4530,,2015-10-14,0.38,,2015-03-06,D032352
4531,,,0.0,,2014-06-16,D032272
4532,,,0.0,Riparian,2015-10-29,S025250
4533,,,0.0,"Riparian 




              Incomplete Statement",2013-08-12,S022924
4534,,,0.0,,,UN000789
4535,,,0.0,Other - Surface spring,2015-10-16,S025235
4536,,,0.0,,,WW0085
4537,,,0.0,,,UN001006
4538,,,0.0,Riparian,2015-10-19,S025236
4539,,,0.0,,2015-09-10,UN000975
4540,,,0.0,Riparian,2015-10-15,S025234
4541,1932-10-31,1939-05-19,0.1,,1932-07-08,A007316
4542,1935-02-13,1942-09-18,1.0,,1934-07-05,A008011
4543,,,0.0,,,UN000907
4544,,2015-10-08,0.13,,2014-12-09,D032319
4545,,,0.0,,,UN001005
4546,,,0.0,,,UN001004
4547,,,0.0,Other - SDUR,2015-10-26,S025240
4548,,,0.0,Riparian,2015-10-21,S025238
4549,,,0.0,Other - SDUR,2015-10-26,S025241
4550,,,0.0,Riparian,2015-10-14,S025233
4551,,,0.0,"Riparian 


              Other - Permit 3588, License 010019, A006672",2015-10-21,S025239
4552,,2015-10-06,2.26,,2014-11-10,D032315
4553,1954-11-12,1958-06-09,72.2,,1954-06-07,A015896
4554,,,0.0,Riparian,2015-10-13,S025232
4555,1955-06-29,1959-04-09,84.9,,1954-12-07,A016169
4556,1950-10-23,1955-07-28,12.3,,1948-02-27,A012364
4557,,,0.0,Riparian,2015-10-13,S025231
4558,,,0.0,Pre 1914,1967-06-06,S000799
4559,,,0.0,Riparian,2015-10-21,S025237
4560,,,1.2,,,D032523
4561,,,0.0,,,D032283
4562,,,0.0,,,UN001013
4563,,,0.0,,,D032276
4564,,,0.0,Riparian,2015-10-12,S025228
4565,,,0.0,Riparian,2015-10-05,S025223
4566,,,0.0,,,UN001007
4567,,,0.0,Riparian,2015-10-08,S025224
4568,,,0.0,Other - SDUR,2015-10-08,S025225
4569,,,0.0,Other - SDUR,2015-10-08,S025226
4570,,,0.23,,,D032521
4571,2015-03-30,,800.0,,2015-03-30,T032358
4572,,2015-09-25,20.0,,2015-02-19,H032349
4573,,,0.0,,,UN001303
4574,,,0.01,,,D032426
4575,,2015-09-25,4.4,,2014-05-06,D032261
4576,,2015-09-24,4.2,,2014-08-05,D032290
4577,,,0.0,Riparian,2015-10-13,S025230
4578,,2015-09-23,4.78,,2013-06-28,D032141
4579,,2015-09-23,2.4,,2014-05-06,D032260
4580,,,0.0,,,UN000673
4581,,2015-09-23,7.78,,2013-06-26,D032140
4582,,,0.0,Riparian,2015-10-05,S025222
4583,,,0.0,Riparian,2015-10-09,S025227
4584,1958-03-06,1959-06-30,2.0,,1957-07-29,A017746
4585,,,0.0,Riparian,2015-10-13,S025229
4586,,,758.0,,2008-06-25,G193509
4587,,,1028.0,,2008-06-25,G193510
4588,,,929.0,,2008-06-25,G193511
4589,1952-05-05,1957-01-07,10.0,,1952-02-11,A014674
4590,1979-05-07,1985-02-25,6.1,,1978-03-01,A025686
4591,,,0.0,Riparian,2015-09-24,S025219
4592,,,0.0,Riparian,2015-09-28,S025220
4593,,,0.0,,2015-10-02,S025221
4594,,,0.0,Riparian,2015-09-24,S025217
4595,,,0.0,Riparian,2015-09-24,S025218
4596,,,0.0,Riparian,2015-09-24,S025215
4597,,,0.0,Riparian,2015-09-24,S025216
4598,1961-11-22,1967-09-07,4.5,,1960-10-24,A019825
4599,,,0.0,Riparian,2015-09-22,S025209
4600,,,0.0,Riparian,2015-09-22,S025213
4601,,,0.0,,2015-08-27,UN000980
4602,,,0.0,,,UN000978
4603,,,0.0,Riparian,2015-09-22,S025212
4604,,,0.0,Riparian,2015-09-18,S025208
4605,,,0.0,Riparian,2015-09-18,S025207
4606,,,10000.0,,,A032514
4607,,,0.0,Riparian,2015-09-22,S025211
4608,,,0.0,,,A032325
4609,,,0.0,Riparian,2015-09-11,S025200
4610,,,0.0,Riparian,2015-09-11,S025199
4611,,,0.0,Riparian,2015-09-11,S025203
4612,,,0.0,Riparian,2015-09-11,S025202
4613,,,0.0,,,UN001181
4614,,,0.0,"Riparian 


              Other - D032310",2015-09-16,S025205
4615,,,0.0,Riparian,2015-09-11,S025201
4616,1989-12-14,2003-09-11,1.4,,1987-11-13,A029134
4617,,,0.0,,,UN001020
4618,,,0.0,"Riparian 


              Other - A015084",2015-09-16,S025206
4619,,,0.0,Riparian,2015-09-09,S025196
4620,,,0.0,Riparian,2015-09-09,S025195
4621,,,0.0,Riparian,2015-09-08,S025190
4622,,,0.0,Riparian,2015-09-08,S025192
4623,,,0.0,Riparian,2015-09-04,S025189
4624,,,0.0,,,UN001044
4625,,,0.0,,1975-01-01,S008654
4626,,,0.0,,,UN001041
4627,,,0.0,,,UN000147
4628,,,0.0,"Riparian 


              Other - Federal Reserved Rights",2015-09-02,S025181
4629,,,0.0,"Riparian 


              Other - Federal Reserved",2015-09-04,S025184
4630,,,0.0,"Riparian 


              Other - Federal Reserves Right",2015-09-03,S025182
4631,,,0.0,Pre 1914,2015-09-08,S025194
4632,,,0.0,,2004-08-30,S015538
4633,,,0.0,"Riparian 


              Other - Federal Reserved Right",2015-09-08,S025191
4634,,,0.0,"Riparian 


              Other - Federal Reserved Right",2015-09-02,S025179
4635,,,0.0,Riparian,2015-09-04,S025188
4636,,,0.0,"Riparian 


              Other - Federal Reserves Right",2015-09-02,S025180
4637,,,0.0,"Riparian 


              Other - Federal Reserve",2015-09-03,S025183
4638,,,0.0,"Riparian 


              Other - Federal Reserved Right",2015-09-08,S025193
4639,,,0.0,Riparian,1976-10-19,S009019
4640,,,0.0,Riparian,2015-09-02,S025178
4641,,,0.0,Riparian,1976-10-19,S009021
4642,,,0.0,Riparian,2015-09-02,S025177
4643,,,0.0,,,WW0082
4644,,,0.0,"Riparian 
              Pre 1914",2012-08-05,S022114
4645,,,0.0,"Riparian 
              Pre 1914",2012-09-18,S021915
4646,,,0.0,"Riparian 
              Pre 1914",2012-08-07,S021317
4647,,2015-08-28,7.5,,2013-08-20,L032182
4648,,,0.0,"Riparian 


              Other - S024280",2015-09-11,S025197
4649,,,0.0,Riparian,2015-09-04,S025186
4650,,,0.0,Riparian,2015-09-04,S025187
4651,,,0.0,,,WW0074
4652,,,0.0,Riparian,2015-08-26,S025173
4653,,,0.0,Riparian,2015-08-26,S025175
4654,,,0.0,Riparian,2015-08-25,S025169
4655,,2015-08-24,1.7,,2013-12-18,D032226
4656,,2015-08-24,1.9,,2013-12-18,D032222
4657,,2015-08-24,2.3,,2013-12-18,D032224
4658,,2015-08-24,3.0,,2013-12-18,D032223
4659,,,0.0,Riparian,2015-08-26,S025171
4660,,,0.0,Riparian,2015-08-25,S025165
4661,,,0.0,Riparian,2015-08-25,S025166
4662,,,0.0,Riparian,2015-08-26,S025170
4663,,,0.0,Riparian,2015-08-26,S025172
4664,,,0.0,Riparian,2015-08-26,S025174
4665,,,0.0,Riparian,2015-08-25,S025164
4666,,,0.0,Riparian,2015-08-25,S025163
4667,,,0.0,Riparian,2012-08-07,S021336
4668,,,0.0,Riparian,2013-12-12,S023899
4669,,,0.0,Riparian,1994-10-03,S014229
4670,,,0.0,Pre 1914,2013-06-04,S022705
4671,,,0.0,"Riparian 
              Pre 1914",2013-12-13,S023918
4672,,,0.0,Pre 1914,1997-09-17,S014840
4673,,,0.0,"Riparian 
              Pre 1914",1997-11-18,S014848
