,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Project will be completed within the time period specified in the permit,6e. Explanation of work remaining to be done,6f. Estimated date of completion,Beneficial uses of water has commenced,Construction is completed,Construction work has commenced,Estimated date of completion,Explanation of work remaining to be done,Project Status,Project will be completed within the time period specified in the permit,ApplID,Report_ID
10737,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156428
10738,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208280
10739,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236308
10740,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293251
10741,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340603
10742,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49265
10743,,,,,,,,,,,,Complete,,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85502
10744,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112683
10745,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156236
10746,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207724
10747,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236309
10748,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292899
10749,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37276
10750,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49773
10751,,,,,,,,,,,,Complete,,A030254,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85476
10752,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112291
10753,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150957
10754,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157526
10755,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208443
10756,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236310
10757,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294206
10758,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340811
10759,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37591
10760,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50459
10761,,,,,,,,,,,,Complete,,A030257,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85078
10762,Yes,Yes,Yes,No,Maximization of beneficial use is dependent on natural flow conditions.  Permittee does not know if full beneficial use can be attained in the time allotted.,12/31/2015,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113200
10763,Yes,Yes,Yes,No,Maximization of beneficial use is dependent on natural flow conditions.  Permittee does not know if full beneficial use can be attained in the time allotted.,12/31/2015,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156764
10764,Yes,Yes,Yes,No,maximization of beneficial use is dependent on natural flow conditions. Permittee does not know if full beneficial use can be attained in the time allotted.,12/31/2015,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208260
10765,Yes,Yes,Yes,No,Maximization of beneficial use is dependent on natural flow conditions.  Permittee does not know if full beneficial use can be attained in the time allotted.,12/31/2016,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236311
10766,Yes,Yes,Yes,No,Maximum beneficial use is dependent on precipitation and runoff.  Weather conditions have not yet been sufficient to maximize beneficial use.,12/31/2018,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293424
10767,Yes,Yes,Yes,No,Maximum beneficial use is dependent on precipitation and runoff.  Weather conditions have not yet been sufficient to maximize beneficial use.,12/31/2018,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340981
10768,,,,,,,Yes,Yes,Yes,12/31/2013,Maximization of beneficial use is dependent on natural flow conditions.,Not Complete,Yes,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37600
10769,,,,,,,Yes,Yes,Yes,12/31/2015,Maximization of beneficial use is dependent on natural flow conditions.  Permittee does not know if full beneficial use can be attained in the time allotted.,Not Complete,No,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49485
10770,Yes,Yes,Yes,No,Maximization of beneficial use is dependent on natural flow conditions.  Permittee does not know if full beneficial use can be attained in the time allotted.,12/31/2015,,,,,,Not Complete,,A030258,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85994
10771,,,,,,,,,,,,,,A030273,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36484
10772,,,,,,,,,,,,Complete,,A030273,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50193
10773,,,,,,,,,,,,Complete,,A030282,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37813
10774,Yes,No,Yes,Yes,Water treatment for domestic purposes,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112714
10775,Yes,No,Yes,Yes,Water treatment for domestic purposes,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156256
10776,Yes,No,Yes,Yes,Water treatment for domestic purposes,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207571
10777,Yes,No,Yes,Yes,Water treatment for domestic purposes.,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236312
10778,Yes,No,Yes,Yes,water treatment for domestic purposes,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292923
10779,Yes,No,Yes,Yes,water treatment for domestic purposes,12/31/2027,,,,,,Not Complete,,A030289,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340815
10780,,,,,,,,,,,,Revocation Requested,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112686
10781,No,No,No,No,permit expired,12/01/2020,,,,,,Not Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157527
10782,No,No,No,No,permit expired,12/01/2020,,,,,,Not Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207534
10783,No,No,No,No,permit expired,12/01/2020,,,,,,Not Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236313
10784,No,No,No,No,permit expired,12/01/2020,,,,,,Not Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294184
10785,No,No,No,No,Project not completed. No infrastructure for appropriating water has been installed.,01/01/2025,,,,,,Not Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339870
10786,,,,,,,,,,,,Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37581
10787,,,,,,,,,,,,Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49210
10788,,,,,,,,,,,,Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84175
10789,,,,,,,,,,,,Complete,,A030293,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85479
10790,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112114
10791,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157305
10792,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208444
10793,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236314
10794,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293990
10795,Yes,Yes,Yes,Yes,No further construction is required; all facilities are in place. The community is still building out.,12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340816
10796,,,,,,,Yes,Yes,Yes,12/31/2020,The Community is still building out and will be needing the full amount of water from the permit,Not Complete,No,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37234
10797,Yes,Yes,Yes,No,"No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand. A time extension petition was filed on December 29, 2010",12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50194
10798,Yes,Yes,Yes,No,"No further construction is required; all facilities are in place. The Community is still building out and the recent economic downturn has slowed growth and conservation has constrained demand. A time extension permit was filed on December 29, 2010",12/31/2020,,,,,,Not Complete,,A030299,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84898
10799,Yes,Yes,Yes,No,Limited flow within the Smoke Creek system during the past year has adversely impacted the total amount of water diverted to storage during the irrigation season.,04/01/2014,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112292
10800,Yes,Yes,Yes,No,Extreme drought conditions in 2013 coupled with requirement to bypass flows for downstream water right holders in Nevada limited the available water supply and reduced the amount of water diverted to storage under this permit.,06/30/2015,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156766
10801,Yes,Yes,Yes,No,Extreme drought conditions in 2013 coupled with requirement to bypass flows for downstream water right holders in Nevada limited the available water supply and reduced the amount of water diverted to storage under this permit.,06/30/2015,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180186
10802,Yes,Yes,Yes,Yes,"All construction is complete.  The beneficial use of this water right is dependent upon the amount of water collected to storage.  Persistent drought conditions within the Smoke creek water shed limit the quantity of water available to be stored in any given year.  Until such time as these conditions change, the full beneficial use of the water allocated under this permit cannot be realized.",12/31/2015,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207359
10803,Yes,Yes,Yes,No,"Amount of water allowed to be collected to storage under this permit is driven by water availability within the Smoke Creek system.  In 2015, the amount of water available was limited to less than half the amount allowed under permit due to the fourth year of drought in Californai & Nevada",12/31/2016,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236315
10804,Yes,Yes,Yes,No,Amount of water allowed to be collected to storage under this permit is dependent upon water availability in Smoke Creek.  In 2016 the amount of water diverted to storage was limited due to continued drought conditions in California and Nevada,12/31/2017,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293425
10805,Yes,Yes,Yes,Yes,All stream measuring gauges were destroyed during the winter of 2016-2017 along with all fields irrigated by this permit.  The storage reservoir gauge was damaged but is still functional,04/01/2019,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340068
10806,,,,,,,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36487
10807,,,,,,,Yes,Yes,Yes,12/31/2012,"The full extent of this permit has not been used.  A petition for extending the time for completion was filed in 2008 and protested by the US BLM.  The Permittee has been working to resolve this issue and respond to the allegations raised in the BLM's protest.  The most recent allegations by the BLM were addressed in a letter to David LaBrie of the California State Water Control Board dated 2/10/2011.  Jackrabbit Properties, LLC has yet to receive a response to this letter.  In the meantime, Jackrabbit Properties, LLC continues to comply with the permit terms to include installing an maintaining all required measuring devices.",Not Complete,No,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50235
10808,Yes,Yes,Yes,No,Additional time is needed as only 603 acre-feet of water was diverted to storage during 2011.  This is less than half of what is allowed under the permit.,06/30/2013,,,,,,Not Complete,,A030300,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85079
10809,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111911
10810,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156578
10811,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181087
10812,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207360
10813,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236316
10814,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293237
10815,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334894
10816,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339692
10817,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36991
10818,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50165
10819,,,,,,,,,,,,Complete,,A030303,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84698
10820,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112490
10821,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156942
10822,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207535
10823,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236317
10824,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293598
10825,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339693
10826,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37117
10827,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49592
10828,,,,,,,,,,,,Complete,,A030310,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85280
10829,No,No,No,No,"Financing, permitting, final design and construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113025
10830,No,No,No,No,"Financing,permitting, final design and construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156579
10831,No,No,No,No,"Financing, permitting, final design & construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207725
10832,No,No,No,No,"Financing, permitting, final design & construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236318
10833,No,No,No,No,"Financing, permitting, final design & construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292280
10834,No,No,No,No,"Financing, permitting, final design & construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292281
10835,No,No,No,No,"Financing, permitting, final design & construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293238
10836,,,,,,,No,No,No,07/01/2025,"Financing, permitting, final design & construction",Not Complete,No,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36552
10837,,,,,,,No,No,No,07/01/2025,"Financing, permitting, final design, land acquisition and construction",Not Complete,No,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50143
10838,No,No,No,No,"Financing, permitting, final design, land acquistion and construction",07/01/2025,,,,,,Not Complete,,A030314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85816
10839,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111937
10840,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156600
10841,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208103
10842,No,No,No,Yes,have not yet completed the project nor begun any use of water under this permit,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236319
10843,No,No,No,Yes,compliance with all permit terms and  conditions; construction,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293266
10844,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030322,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340609
10845,No,No,No,Yes,compliance with all permits terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111746
10846,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156257
10847,No,No,No,Yes,compliance with all permits terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181451
10848,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208467
10849,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236320
10850,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292924
10851,No,No,No,Yes,compliance with all permit terms and conditions; construction,12/31/2022,,,,,,Not Complete,,A030323,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340817
10852,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112687
10853,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156403
10854,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207361
10855,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236321
10856,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290069
10857,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293063
10858,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=335008
10859,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place. Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future. As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit. Petition for extension of time filed on December 24, 2015.",12/31/2024,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339871
10860,,,,,,,,,,,,Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37538
10861,,,,,,,Yes,Yes,Yes,12/31/2014,Full application of water to beneficial use when sufficient water is flowing in creek.,Not Complete,Yes,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49723
10862,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficient water is flowing in creek,12/31/2014,,,,,,Not Complete,,A030325,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85480
10863,Yes,Yes,Yes,Yes,Full application of water to beneficial use when sufficent water is flowing in creek.,12/31/2014,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112293
10864,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157144
10865,Yes,Yes,Yes,No,Full application of water to beneficial use when sufficient water is flowing in creek.,12/31/2024,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208445
10866,Yes,Yes,Yes,No,"All facilities necessary for the diversion and conveyance of water are in place.  Because of dry conditions, flows in the creek covered by this permit since the date of issuance of the permit at primary point of diversion have not been as high as they were in the past (before the permit was issued), or as they may be in the future.  As a result, TRC has not been able to divert or beneficially use water at the maximum rates authorized by this permit.  Petition for extension of time filed on December 24, 2014.",12/31/2024,,,,,,Not Complete,,A030326,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236322
