,ApplID,Report_ID,answer,question
10169,G362804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25130,"5.52
Acre-Feet",Amount Extracted
10170,G362805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83352,"3.27
Acre-Feet",Amount Extracted
10171,G362805,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25177,"0.50
Acre-Feet",Amount Extracted
10172,G332394,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24544,"347.70
Acre-Feet",Amount Extracted
10173,G332390,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81971,"154
Acre-Feet",Amount Extracted
10174,G332390,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24627,"100
Acre-Feet",Amount Extracted
10175,G332374,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82203,"297.56
Million Gallons",Amount Extracted
10176,G332374,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24703,"33800200
Gallons",Amount Extracted
10177,G193184,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82484,"1036
Acre-Feet",Amount Extracted
10178,G193184,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24739,"1123.60
Acre-Feet",Amount Extracted
10179,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82777,"50
Acre-Feet",Amount Extracted
10180,G330571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24366,"50
Acre-Feet",Amount Extracted
10181,G332327,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24317,"1066
Acre-Feet",Amount Extracted
10182,G362725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82921,"40.54
Acre-Feet",Amount Extracted
10183,G362725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25002,"41.89
Acre-Feet",Amount Extracted
10184,G362724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82742,"50.26
Acre-Feet",Amount Extracted
10185,G362724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25074,"50.72
Acre-Feet",Amount Extracted
10186,G191706,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82684,"52.52
Million Gallons",Amount Extracted
10187,G191706,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24487,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10188,G362790,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82717,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10189,G362790,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24905,"0
Gallons",Amount Extracted
10190,G332320,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82945,"551.79
Acre-Feet",Amount Extracted
10191,G332320,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24543,"216.08
Acre-Feet",Amount Extracted
10192,G362783,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82183,"116.56
Acre-Feet",Amount Extracted
10193,G193171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82618,"11.36
Acre-Feet",Amount Extracted
10194,G193171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24590,"12.51
Acre-Feet",Amount Extracted
10195,G332314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83310,"67.8530
Acre-Feet",Amount Extracted
10196,G332314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24383,"56.5050
Acre-Feet",Amount Extracted
10197,G332312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82669,"3.7210
Acre-Feet",Amount Extracted
10198,G332312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24702,"3.3910
Acre-Feet",Amount Extracted
10199,G193126,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82560,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10200,G193126,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24658,"0
Acre-Feet",Amount Extracted
10201,G191725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82937,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10202,G191725,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24278,"0
Acre-Feet",Amount Extracted
10203,G191715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83449,"0.2420
Acre-Feet",Amount Extracted
10204,G191715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24563,"0.1570
Acre-Feet",Amount Extracted
10205,G191723,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82067,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10206,G191723,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24722,"0
Acre-Feet",Amount Extracted
10207,G193169,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82463,"24273220
Gallons",Amount Extracted
10208,G193169,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24738,"29833890
Gallons",Amount Extracted
10209,G193170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82323,"1779480
Gallons",Amount Extracted
10210,G193170,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24427,"2096040
Gallons",Amount Extracted
10211,G192827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83070,"32
Acre-Feet",Amount Extracted
10212,G192827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24339,"26
Acre-Feet",Amount Extracted
10213,G193164,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82195,"79
Acre-Feet",Amount Extracted
10214,G193164,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24426,"109
Acre-Feet",Amount Extracted
10215,G561453,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83152,"161500
Gallons",Amount Extracted
10216,G561453,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24797,"1072
Gallons",Amount Extracted
10217,G561457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82581,"682
Acre-Feet",Amount Extracted
10218,G561457,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25094,"834
Acre-Feet",Amount Extracted
10219,G362767,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82051,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10220,G362767,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25394,"0
Gallons",Amount Extracted
10221,G332295,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83179,"466.19
Acre-Feet",Amount Extracted
10222,G332295,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24542,"1040.94
Acre-Feet",Amount Extracted
10223,G332298,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82640,"1527
Acre-Feet",Amount Extracted
10224,G332298,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24772,"1009.60
Acre-Feet",Amount Extracted
10225,G362755,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82990,"72.88
Acre-Feet",Amount Extracted
10226,G362755,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24975,"76.93
Acre-Feet",Amount Extracted
10227,G332292,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83378,"18.05
Acre-Feet",Amount Extracted
10228,G332292,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24252,"534.03
Acre-Feet",Amount Extracted
10229,G332291,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83309,"28.60
Acre-Feet",Amount Extracted
10230,G332291,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24251,"1462.44
Acre-Feet",Amount Extracted
10231,G362761,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82991,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10232,G362761,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24930,"0
Acre-Feet",Amount Extracted
10233,G332287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82968,"514
Acre-Feet",Amount Extracted
10234,G332287,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24541,"647
Acre-Feet",Amount Extracted
10235,G332286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83032,"618
Acre-Feet",Amount Extracted
10236,G332286,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24316,"538
Acre-Feet",Amount Extracted
10237,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83258,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10238,G331035,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24531,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10239,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83027,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10240,G191733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24648,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10241,G192242,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83373,"0
Acre-Feet",Amount Extracted
10242,G192242,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24409,"0
Acre-Feet",Amount Extracted
10243,G561039,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25397,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10244,G332171,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24379,"0
Acre-Feet",Amount Extracted
10245,G193143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83166,"253
Acre-Feet",Amount Extracted
10246,G193143,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24505,"263
Acre-Feet",Amount Extracted
10247,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82221,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10248,G192691,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24336,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10249,G192915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83103,"504.46
Acre-Feet",Amount Extracted
10250,G192915,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24728,"586.37
Acre-Feet",Amount Extracted
10251,G193008,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82634,"746
Acre-Feet",Amount Extracted
10252,G193008,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24209,"849
Acre-Feet",Amount Extracted
10253,G193032,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82350,"339.22
Acre-Feet",Amount Extracted
10254,G193032,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24730,"1019.16
Acre-Feet",Amount Extracted
10255,G561139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82789,"9.0490
Acre-Feet",Amount Extracted
10256,G561139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24928,"1.57
Acre-Feet",Amount Extracted
10257,G561152,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25055,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10258,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82671,"704
Acre-Feet",Amount Extracted
10259,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24644,"985
Acre-Feet",Amount Extracted
10260,G190401,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82427,"40.30
Acre-Feet",Amount Extracted
10261,G190401,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24268,"56.31
Acre-Feet",Amount Extracted
10262,G190813,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83432,"730.15
Acre-Feet",Amount Extracted
10263,G190813,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24557,"592.40
Acre-Feet",Amount Extracted
10264,G331688,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82528,"871.50
Acre-Feet",Amount Extracted
10265,G331688,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24533,"1086
Acre-Feet",Amount Extracted
10266,G192735,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82466,"1095
Acre-Feet",Amount Extracted
10267,G192735,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24725,"858
Acre-Feet",Amount Extracted
10268,G193025,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83393,"150.54
Acre-Feet",Amount Extracted
10269,G193025,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24286,"181.18
Acre-Feet",Amount Extracted
10270,G193100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83445,"57.96
Acre-Feet",Amount Extracted
10271,G193100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24287,"62.42
Acre-Feet",Amount Extracted
10272,G193101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83165,"49.82
Acre-Feet",Amount Extracted
10273,G193101,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24733,"85.38
Acre-Feet",Amount Extracted
10274,G560827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82974,"107.50
Acre-Feet",Amount Extracted
10275,G560827,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24870,"107.50
Acre-Feet",Amount Extracted
10276,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82041,"16
Acre-Feet",Amount Extracted
10277,G330104,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24365,"16
Acre-Feet",Amount Extracted
10278,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83036,"1585
Acre-Feet",Amount Extracted
10279,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24272,"1588
Acre-Feet",Amount Extracted
10280,G360837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25133,"100
Acre-Feet",Amount Extracted
10281,G192256,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82661,"139.34
Acre-Feet",Amount Extracted
10282,G192256,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24567,"210.77
Acre-Feet",Amount Extracted
10283,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83229,"0
Acre-Feet",Amount Extracted
10284,G330841,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24311,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10285,G332197,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83031,"1658.32
Acre-Feet",Amount Extracted
10286,G332197,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24466,"1728.02
Acre-Feet",Amount Extracted
10287,G331533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82666,"52.50
Acre-Feet",Amount Extracted
10288,G331533,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24616,"1200
Acre-Feet",Amount Extracted
10289,G191752,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81968,"1211.70
Acre-Feet",Amount Extracted
10290,G191752,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24566,"1051.51
Acre-Feet",Amount Extracted
10291,G331734,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82268,"684
Acre-Feet",Amount Extracted
10292,G560832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82078,"120
Acre-Feet",Amount Extracted
10293,G560832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24869,"120
Acre-Feet",Amount Extracted
10294,G560854,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83010,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10295,G560854,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=25009,"0
Acre-Feet",Amount Extracted
10296,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82964,"644.13
Acre-Feet",Amount Extracted
10297,G330843,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24367,"267
Acre-Feet",Amount Extracted
10298,G332224,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81970,"0
Acre-Feet",Amount Extracted
10299,G332224,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24248,"35.20
Acre-Feet",Amount Extracted
10300,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82837,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10301,G360988,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24828,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10302,G332016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82424,"532
Acre-Feet",Amount Extracted
10303,G332016,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24242,"523
Acre-Feet",Amount Extracted
10304,G362567,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81974,"953000
Gallons",Amount Extracted
10305,G362567,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24891,"15000
Gallons",Amount Extracted
10306,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82010,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10307,G330639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24237,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10308,G361305,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82688,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10309,G361305,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24867,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10310,G192756,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82263,"0
Acre-Feet",Amount Extracted
10311,G192756,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24574,"0
Acre-Feet",Amount Extracted
10312,G192897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82596,"677
Acre-Feet",Amount Extracted
10313,G192897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24494,"958
Acre-Feet",Amount Extracted
10314,G192945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83104,"492.90
Acre-Feet",Amount Extracted
10315,G192945,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24415,"507
Acre-Feet",Amount Extracted
10316,G193065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83327,"6.24
Acre-Feet",Amount Extracted
10317,G193065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24211,"7.61
Acre-Feet",Amount Extracted
10318,G193139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83275,"0
Acre-Feet",Amount Extracted
10319,G193139,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24736,"39.55
Acre-Feet",Amount Extracted
10320,G190341,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82514,"28
Acre-Feet",Amount Extracted
10321,G190341,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24401,"40
Acre-Feet",Amount Extracted
10322,G192676,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83134,"4.60
Acre-Feet",Amount Extracted
10323,G192676,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24281,"9
Acre-Feet",Amount Extracted
10324,G192896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82733,"661
Acre-Feet",Amount Extracted
10325,G192896,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24206,"975
Acre-Feet",Amount Extracted
10326,G193029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82679,"800
Acre-Feet",Amount Extracted
10327,G193029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24499,"660
Acre-Feet",Amount Extracted
10328,G193133,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81965,"60.14
Acre-Feet",Amount Extracted
10329,G193133,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24288,"0
Acre-Feet",Amount Extracted
10330,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82858,"0
Acre-Feet",Amount Extracted
10331,G330015,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24452,"0
Acre-Feet",Amount Extracted
10332,G360802,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24817,"477.7730
Acre-Feet",Amount Extracted
10333,G192288,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81986,"203
Acre-Feet",Amount Extracted
10334,G192288,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24491,"201
Acre-Feet",Amount Extracted
10335,G192543,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82706,"2.76
Acre-Feet",Amount Extracted
10336,G192543,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24568,"543
Acre-Feet",Amount Extracted
10337,G561270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82080,"568.43
Acre-Feet",Amount Extracted
10338,G561270,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24836,"428.81
Acre-Feet",Amount Extracted
10339,G561314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=81976,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10340,G561314,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24989,Not applicable; Groundwater Extraction was not chosen as a type of diversion.,Amount Extracted
10341,G193144,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82036,"10
Acre-Feet",Amount Extracted
10342,G193144,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24660,"10
Acre-Feet",Amount Extracted
10343,G192571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=82595,"19
Acre-Feet",Amount Extracted
10344,G192571,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24724,"13252
Gallons",Amount Extracted
10345,G192701,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83333,"44
Acre-Feet",Amount Extracted
10346,G192701,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=24282,"65
Acre-Feet",Amount Extracted
