,Crop,Multiple Crops,Area Irrigated (Acres),Primary Irrigation Method,ApplID,Report_ID
7841,Grapes,No,70,,A014339,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344191
7842,Pasture,Yes,222.70,Surface (example: flood),A014338,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348209
7843,Grapes,No,206,,A014333,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342847
7844,Tree Fruit (citrus),Yes,0.25,Sprinkler,A014317,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349033
7845,Tree Fruit (other),Yes,0.25,Sprinkler,A014317,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349033
7846,Vegetables,Yes,0.25,"Low-volume (example: micro-sprinkler, drip)",A014317,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349033
7847,Grapes,No,56,"Low-volume (example: micro-sprinkler, drip)",A014296,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346875
7848,Landscape,Yes,36,Sprinkler,A014288,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345529
7849,Pasture,No,1063,Surface (example: flood),A014280,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350843
7850,Tree Fruit (other),No,10,"Low-volume (example: micro-sprinkler, drip)",A014252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348203
7851,Grapes,Yes,9,,A014246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346872
7852,Grapes,Yes,9,,A014246,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=62227
7853,Alfalfa,No,13,Sprinkler,A014245,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350841
7854,Almonds and Other Nuts,No,110,Sprinkler,A014205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346813
7855,Sunflower,No,79,Surface (example: flood),A014205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346813
7856,Tomatoes,No,73,Surface (example: flood),A014205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346813
7857,Vegetables,No,10,Surface (example: flood),A014205,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346813
7858,Grapes,No,24,"Low-volume (example: micro-sprinkler, drip)",A014136,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349427
7859,Rice,No,240,Surface (example: flood),A014130,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=298873
7860,Alfalfa,No,15794,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7861,Almonds and Other Nuts,No,98482,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7862,Corn,Yes,62190,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7863,Fruit,No,5537,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7864,Golf Course,No,159,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7865,"Grains (wheat, oat)",No,15973,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7866,Grapes,No,2122,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7867,Landscape,No,622,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7868,"Legumes (peas, beans, peanuts)",Yes,1248,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7869,Pasture,No,13042,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7870,"Plant Nursery (flowers, etc.)",No,142,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7871,Rice,No,263,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7872,Tree Fruit (other),No,3657,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7873,Vegetables,No,4686,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7874,Other,No,4608 acres,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381970
7875,Alfalfa,No,15794,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7876,Almonds and Other Nuts,No,98482,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7877,Corn,Yes,62190,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7878,Fruit,No,5537,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7879,Golf Course,No,159,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7880,"Grains (wheat, oat)",No,15973,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7881,Grapes,No,2122,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7882,Landscape,No,622,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7883,"Legumes (peas, beans, peanuts)",Yes,1248,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7884,Pasture,No,13042,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7885,"Plant Nursery (flowers, etc.)",No,142,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7886,Rice,No,263,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7887,Tree Fruit (other),No,3657,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7888,Vegetables,No,4686,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7889,Other,No,4608 acres,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381957
7890,Alfalfa,No,15794,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7891,Almonds and Other Nuts,No,98482,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7892,Corn,Yes,62190,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7893,Fruit,No,5537,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7894,Golf Course,No,159,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7895,"Grains (wheat, oat)",No,15973,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7896,Grapes,No,2122,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7897,Landscape,No,622,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7898,"Legumes (peas, beans, peanuts)",Yes,1248,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7899,Pasture,No,13042,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7900,"Plant Nursery (flowers, etc.)",No,142,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7901,Rice,No,263,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7902,Tree Fruit (other),No,3657,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7903,Vegetables,No,4686,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7904,Other,No,4608 acres,,A014127,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342770
7905,Pasture,No,120,Surface (example: flood),A014110,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346808
7906,Pasture,No,120,Surface (example: flood),A014109,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342768
7907,Vegetables,Yes,1,Sprinkler,A014076,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350800
7908,Pasture,No,356,Sprinkler,A014074,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381450
7909,Pasture,No,400,Sprinkler,A014074,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341434
7910,Grapes,No,22,"Low-volume (example: micro-sprinkler, drip)",A014067,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342804
7911,Grapes,No,20,"Low-volume (example: micro-sprinkler, drip)",A014066,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345498
7912,Grapes,No,95,,A014065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349468
7913,Grapes,No,27,,A014064,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341433
7914,Grapes,Yes,9.32,Sprinkler,A014061,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348165
7915,Grapes,No,36.40,"Low-volume (example: micro-sprinkler, drip)",A014051,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346846
7916,Grapes,No,40,"Low-volume (example: micro-sprinkler, drip)",A014055,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345497
7917,Grapes,Yes,12,"Low-volume (example: micro-sprinkler, drip)",A014047,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350799
7918,Pasture,Yes,4,Sprinkler,A014047,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350799
7919,Other,Yes,,,A014047,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350799
7920,Grapes,Yes,30,,A014048,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348162
7921,Other,Yes,37 Acres Mixed Crop Types,,A014043,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380924
7922,Other,No,37 Acres Mixed Crop Types,,A014043,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345496
7923,Grapes,No,126,"Low-volume (example: micro-sprinkler, drip)",A014033,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344148
7924,Grapes,No,41.48,,A014034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341430
7925,Grapes,No,73.08,,A014030,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344147
7926,Fruit,Yes,2.50,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381590
7927,"Plant Nursery (flowers, etc.)",Yes,0.10,"Low-volume (example: micro-sprinkler, drip)",A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381590
7928,Tree Fruit (other),Yes,3,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381590
7929,Vegetables,Yes,2.50,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381590
7930,Fruit,Yes,2.50,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348161
7931,"Plant Nursery (flowers, etc.)",Yes,0.10,"Low-volume (example: micro-sprinkler, drip)",A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348161
7932,Tree Fruit (other),Yes,3,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348161
7933,Vegetables,Yes,2.50,Sprinkler,A014029,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348161
7934,Alfalfa,Yes,1200,Surface (example: flood),A014023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342803
7935,Corn,Yes,600,Surface (example: flood),A014023,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342803
7936,Grapes,No,1108,"Low-volume (example: micro-sprinkler, drip)",A014024,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382360
7937,Grapes,No,1108,"Low-volume (example: micro-sprinkler, drip)",A014024,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382339
7938,Grapes,No,1108,"Low-volume (example: micro-sprinkler, drip)",A014024,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348974
7939,Almonds and Other Nuts,No,605.70,"Low-volume (example: micro-sprinkler, drip)",A014022,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345495
7940,Fruit,No,1205.80,"Low-volume (example: micro-sprinkler, drip)",A014022,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345495
7941,Rice,Yes,141,Surface (example: flood),A013993,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344095
7942,Grapes,No,56.30,,A013985,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348111
7943,Grapes,No,48,"Low-volume (example: micro-sprinkler, drip)",A013984,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345449
7944,Fruit,Yes,5,,A013973,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342748
7945,Grapes,Yes,1,,A013973,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342748
7946,Pasture,Yes,5,,A013973,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342748
7947,Tree Fruit (other),No,5,,A013973,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342748
7948,Vegetables,Yes,2,,A013973,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342748
7949,Pasture,No,86,Surface (example: flood),A013969,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345447
7950,Rice,No,125,,A013959,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345445
7951,Alfalfa,No,80,Surface (example: flood),A013955,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345443
7952,Landscape,Yes,8,,A013952,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346796
7953,Grapes,No,85,,A013943,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351670
7954,Pasture,Yes,83,Surface (example: flood),A013938,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381688
7955,Pasture,Yes,83,Surface (example: flood),A013938,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346795
7956,Landscape,No,1,Sprinkler,A013934,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342746
7957,Pasture,No,52,Surface (example: flood),A013934,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342746
7958,Alfalfa,No,176,Surface (example: flood),A013931,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345442
7959,Rice,Yes,5295,Surface (example: flood),A013919,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346791
7960,Grapes,No,70,,A013918,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345441
7961,Pasture,Yes,120,Sub-surface,A013897,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341772
7962,Pasture,No,230,Surface (example: flood),A013894,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341771
7963,Other,Yes,"22,212 acres of mixed crop",,A013886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341770
7964,Pasture,No,103,Sprinkler,A013876,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344444
7965,Grapes,No,84,"Low-volume (example: micro-sprinkler, drip)",A013874,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349767
7966,Pasture,Yes,15,Surface (example: flood),A013849,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351668
7967,Grapes,No,18,"Low-volume (example: micro-sprinkler, drip)",A013832,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345779
7968,Grapes,No,112,"Low-volume (example: micro-sprinkler, drip)",A013831,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344442
7969,Pasture,No,18,Sub-surface,A013822,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381819
7970,Pasture,No,18,Sub-surface,A013822,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381817
7971,Pasture,No,18,Sub-surface,A013822,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344440
7972,Grapes,No,26,,A013811,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351094
7973,Golf Course,No,32,Sprinkler,A013801,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349766
7974,Other,Yes,"22,212 acres mixed crop",,A013791,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347682
7975,Landscape,No,64,,A013779,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349656
7976,Almonds and Other Nuts,No,135,"Low-volume (example: micro-sprinkler, drip)",A010864,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342632
7977,Grapes,No,95,"Low-volume (example: micro-sprinkler, drip)",A010864,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342632
7978,Pasture,No,20,,A013775,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348350
7979,"Plant Nursery (flowers, etc.)",No,45,,A013775,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348350
7980,Alfalfa,No,1,"Low-volume (example: micro-sprinkler, drip)",A010589,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346581
7981,Landscape,No,5,"Low-volume (example: micro-sprinkler, drip)",A010589,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346581
7982,Pasture,No,1,,A010589,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346581
7983,Tree Fruit (other),No,1,,A010589,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=346581
7984,Grapes,No,20,"Low-volume (example: micro-sprinkler, drip)",A013758,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348349
7985,Tree Fruit (other),No,37,Sprinkler,A013755,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349655
7986,Grapes,No,30,"Low-volume (example: micro-sprinkler, drip)",A013749,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348348
7987,Tree Fruit (other),No,10,"Low-volume (example: micro-sprinkler, drip)",A013749,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348348
7988,Pasture,No,40,Surface (example: flood),A013740,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344317
7989,Rice,Yes,5295,Surface (example: flood),A013735,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344316
7990,"Grains (wheat, oat)",Yes,55,Surface (example: flood),A013733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345641
7991,Vegetables,Yes,55,Surface (example: flood),A013733,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345641
7992,Rice,No,160,Surface (example: flood),A013734,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349020
7993,Pasture,No,2,Sprinkler,A013720,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347681
7994,Grapes,No,25,,A013716,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=350971
7995,Alfalfa,No,459.50,Surface (example: flood),A013715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347005
7996,Almonds and Other Nuts,No,36,"Low-volume (example: micro-sprinkler, drip)",A013715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347005
7997,Corn,No,369,Surface (example: flood),A013715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347005
7998,"Legumes (peas, beans, peanuts)",No,102,Surface (example: flood),A013715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347005
7999,Vegetables,No,70,"Low-volume (example: micro-sprinkler, drip)",A013715,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347005
8000,Pasture,Yes,482,Surface (example: flood),A013697,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345639
8001,Pasture,No,482,Surface (example: flood),A013697,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=301329
8002,Grapes,No,325,"Low-volume (example: micro-sprinkler, drip)",A013695,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=348343
8003,Rice,No,272,Surface (example: flood),A013675,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382045
8004,Rice,No,272,Surface (example: flood),A013675,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=349695
8005,Grapes,No,150,"Low-volume (example: micro-sprinkler, drip)",A013672,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=344361
8006,Pasture,No,400,Surface (example: flood),A013651B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347674
8007,Other,No,385,,A013651B,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347674
8008,Pasture,Yes,8,Sub-surface,A013644,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351010
8009,Tomatoes,Yes,114,"Low-volume (example: micro-sprinkler, drip)",A013646,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345705
8010,Grapes,No,83,"Low-volume (example: micro-sprinkler, drip)",A013639,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=343023
8011,Pasture,No,89,Surface (example: flood),A013631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=345703
8012,Pasture,Yes,89,Surface (example: flood),A013631,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336200
8013,Almonds and Other Nuts,No,40,"Low-volume (example: micro-sprinkler, drip)",A013628,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347055
8014,Other,Yes,1 acre,,A010516,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=342567
8015,Other,Yes,1 acre,"Low-volume (example: micro-sprinkler, drip)",A010516,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=297411
8016,Other,Yes,147.4,Surface (example: flood),A013590,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347051
8017,Other,No,PASTURE,,A013594,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=347052
8018,Pasture,No,70,,A013594,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=300008
8019,Cannabis,Yes,6,"Low-volume (example: micro-sprinkler, drip)",A013557,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351034
8020,Grapes,Yes,2116.62,"Low-volume (example: micro-sprinkler, drip)",A013557,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351034
8021,Pasture,Yes,2409.27,Surface (example: flood),A013557,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351034
8022,Tree Fruit (other),Yes,195.22,Sprinkler,A013557,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351034
8023,Vegetables,Yes,73.69,Sprinkler,A013557,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351034
